,property_id,check_in_date,room_category,successful_bookings,capacity,occ_pct,room_class,property_name,category,city,date,mmm yy,week no,day_type,occ%
205,16558,12-May-22,RT1,11,19.0,57.89,Standard,Atliq Grands,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
206,17560,12-May-22,RT1,19,40.0,47.5,Standard,Atliq City,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
207,19558,12-May-22,RT1,16,40.0,40.0,Standard,Atliq Grands,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
208,19560,12-May-22,RT1,17,26.0,65.38,Standard,Atliq City,Business,Bangalore,12-May-22,May 22,W 20,weekeday,
209,17561,12-May-22,RT1,17,26.0,65.38,Standard,Atliq Blu,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
210,16560,12-May-22,RT1,17,34.0,50.0,Standard,Atliq City,Business,Delhi,12-May-22,May 22,W 20,weekeday,
211,16561,12-May-22,RT1,12,18.0,66.67,Standard,Atliq Blu,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
212,16562,12-May-22,RT1,13,31.0,41.94,Standard,Atliq Bay,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
213,16563,12-May-22,RT1,28,41.0,68.29,Standard,Atliq Palace,Business,Delhi,12-May-22,May 22,W 20,weekeday,
214,17559,12-May-22,RT1,22,32.0,68.75,Standard,Atliq Exotica,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
215,17562,12-May-22,RT1,10,20.0,50.0,Standard,Atliq Bay,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
216,17563,12-May-22,RT1,15,25.0,60.0,Standard,Atliq Palace,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
217,18558,12-May-22,RT1,8,15.0,53.33,Standard,Atliq Grands,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
218,18559,12-May-22,RT1,16,42.0,38.1,Standard,Atliq Exotica,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
219,18561,12-May-22,RT1,20,33.0,60.61,Standard,Atliq Blu,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
220,18562,12-May-22,RT1,24,38.0,63.16,Standard,Atliq Bay,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
221,18563,12-May-22,RT1,14,27.0,51.85,Standard,Atliq Palace,Business,Hyderabad,12-May-22,May 22,W 20,weekeday,
222,19559,12-May-22,RT1,12,24.0,50.0,Standard,Atliq Exotica,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
223,19561,12-May-22,RT1,20,36.0,55.56,Standard,Atliq Blu,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
224,17564,12-May-22,RT1,6,16.0,37.5,Standard,Atliq Seasons,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
225,19562,12-May-22,RT2,16,23.0,69.57,Elite,Atliq Bay,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
226,18563,12-May-22,RT2,15,29.0,51.72,Elite,Atliq Palace,Business,Hyderabad,12-May-22,May 22,W 20,weekeday,
227,17561,12-May-22,RT2,23,36.0,63.89,Elite,Atliq Blu,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
228,17558,12-May-22,RT2,28,50.0,56.0,Elite,Atliq Grands,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
229,16562,12-May-22,RT2,24,43.0,55.81,Elite,Atliq Bay,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
230,16561,12-May-22,RT2,15,24.0,62.5,Elite,Atliq Blu,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
231,16558,12-May-22,RT2,12,22.0,54.55,Elite,Atliq Grands,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
232,19560,12-May-22,RT2,27,38.0,71.05,Elite,Atliq City,Business,Bangalore,12-May-22,May 22,W 20,weekeday,
233,16563,12-May-22,RT2,23,38.0,60.53,Elite,Atliq Palace,Business,Delhi,12-May-22,May 22,W 20,weekeday,
234,16559,12-May-22,RT2,24,41.0,58.54,Elite,Atliq Exotica,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
235,19559,12-May-22,RT2,19,41.0,46.34,Elite,Atliq Exotica,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
236,19558,12-May-22,RT2,14,39.0,35.9,Elite,Atliq Grands,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
237,17559,12-May-22,RT2,23,39.0,58.97,Elite,Atliq Exotica,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
238,16560,12-May-22,RT2,16,34.0,47.06,Elite,Atliq City,Business,Delhi,12-May-22,May 22,W 20,weekeday,
239,18562,12-May-22,RT2,20,34.0,58.82,Elite,Atliq Bay,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
240,18559,12-May-22,RT2,21,44.0,47.73,Elite,Atliq Exotica,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
241,17563,12-May-22,RT2,28,44.0,63.64,Elite,Atliq Palace,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
242,17562,12-May-22,RT2,14,30.0,46.67,Elite,Atliq Bay,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
243,18558,12-May-22,RT2,16,30.0,53.33,Elite,Atliq Grands,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
244,17564,12-May-22,RT2,15,40.0,37.5,Elite,Atliq Seasons,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
245,18561,12-May-22,RT2,23,40.0,57.5,Elite,Atliq Blu,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
246,18560,12-May-22,RT2,27,40.0,67.5,Elite,Atliq City,Business,Hyderabad,12-May-22,May 22,W 20,weekeday,
247,17560,12-May-22,RT2,24,45.0,53.33,Elite,Atliq City,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
248,19561,12-May-22,RT2,22,45.0,48.89,Elite,Atliq Blu,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
249,19563,12-May-22,RT2,21,45.0,46.67,Elite,Atliq Palace,Business,Bangalore,12-May-22,May 22,W 20,weekeday,
250,19563,12-May-22,RT3,15,29.0,51.72,Premium,Atliq Palace,Business,Bangalore,12-May-22,May 22,W 20,weekeday,
251,19562,12-May-22,RT3,18,29.0,62.07,Premium,Atliq Bay,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
252,19561,12-May-22,RT3,15,29.0,51.72,Premium,Atliq Blu,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
253,18562,12-May-22,RT3,16,29.0,55.17,Premium,Atliq Bay,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
254,17558,12-May-22,RT3,12,27.0,44.44,Premium,Atliq Grands,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
255,17562,12-May-22,RT3,10,27.0,37.04,Premium,Atliq Bay,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
256,19559,12-May-22,RT3,13,27.0,48.15,Premium,Atliq Exotica,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
257,16559,12-May-22,RT3,23,32.0,71.88,Premium,Atliq Exotica,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
258,16558,12-May-22,RT3,4,8.0,50.0,Premium,Atliq Grands,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
259,18561,12-May-22,RT3,17,25.0,68.0,Premium,Atliq Blu,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
260,18560,12-May-22,RT3,15,24.0,62.5,Premium,Atliq City,Business,Hyderabad,12-May-22,May 22,W 20,weekeday,
261,16561,12-May-22,RT3,13,21.0,61.9,Premium,Atliq Blu,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
262,17563,12-May-22,RT3,9,16.0,56.25,Premium,Atliq Palace,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
263,19558,12-May-22,RT3,9,21.0,42.86,Premium,Atliq Grands,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
264,17564,12-May-22,RT3,9,24.0,37.5,Premium,Atliq Seasons,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
265,16560,12-May-22,RT3,10,20.0,50.0,Premium,Atliq City,Business,Delhi,12-May-22,May 22,W 20,weekeday,
266,17559,12-May-22,RT3,10,16.0,62.5,Premium,Atliq Exotica,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
267,17560,12-May-22,RT3,12,25.0,48.0,Premium,Atliq City,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
268,18558,12-May-22,RT3,12,26.0,46.15,Premium,Atliq Grands,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
269,16562,12-May-22,RT3,11,18.0,61.11,Premium,Atliq Bay,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
270,16563,12-May-22,RT3,11,20.0,55.0,Premium,Atliq Palace,Business,Delhi,12-May-22,May 22,W 20,weekeday,
271,17561,12-May-22,RT3,11,19.0,57.89,Premium,Atliq Blu,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
272,18559,12-May-22,RT3,11,23.0,47.83,Premium,Atliq Exotica,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
273,18563,12-May-22,RT3,11,23.0,47.83,Premium,Atliq Palace,Business,Hyderabad,12-May-22,May 22,W 20,weekeday,
274,19560,12-May-22,RT3,11,19.0,57.89,Premium,Atliq City,Business,Bangalore,12-May-22,May 22,W 20,weekeday,
275,16558,12-May-22,RT4,2,3.0,66.67,Presidential,Atliq Grands,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
276,19561,12-May-22,RT4,4,7.0,57.14,Presidential,Atliq Blu,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
277,16561,12-May-22,RT4,6,10.0,60.0,Presidential,Atliq Blu,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
278,18561,12-May-22,RT4,6,9.0,66.67,Presidential,Atliq Blu,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
279,17560,12-May-22,RT4,7,13.0,53.85,Presidential,Atliq City,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
280,19559,12-May-22,RT4,1,3.0,33.33,Presidential,Atliq Exotica,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
281,17564,12-May-22,RT4,7,17.0,41.18,Presidential,Atliq Seasons,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
282,18560,12-May-22,RT4,10,15.0,66.67,Presidential,Atliq City,Business,Hyderabad,12-May-22,May 22,W 20,weekeday,
283,19560,12-May-22,RT4,9,16.0,56.25,Presidential,Atliq City,Business,Bangalore,12-May-22,May 22,W 20,weekeday,
284,18559,12-May-22,RT4,8,19.0,42.11,Presidential,Atliq Exotica,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
285,17563,12-May-22,RT4,12,19.0,63.16,Presidential,Atliq Palace,Business,Mumbai,12-May-22,May 22,W 20,weekeday,
286,19562,12-May-22,RT4,9,14.0,64.29,Presidential,Atliq Bay,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
287,17559,12-May-22,RT4,10,14.0,71.43,Presidential,Atliq Exotica,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
288,18558,12-May-22,RT4,10,20.0,50.0,Presidential,Atliq Grands,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
289,18562,12-May-22,RT4,13,20.0,65.0,Presidential,Atliq Bay,Luxury,Hyderabad,12-May-22,May 22,W 20,weekeday,
290,18563,12-May-22,RT4,10,18.0,55.56,Presidential,Atliq Palace,Business,Hyderabad,12-May-22,May 22,W 20,weekeday,
291,16563,12-May-22,RT4,11,18.0,61.11,Presidential,Atliq Palace,Business,Delhi,12-May-22,May 22,W 20,weekeday,
292,16559,12-May-22,RT4,11,18.0,61.11,Presidential,Atliq Exotica,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
293,16562,12-May-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Delhi,12-May-22,May 22,W 20,weekeday,
294,17558,12-May-22,RT4,3,6.0,50.0,Presidential,Atliq Grands,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
295,17562,12-May-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
296,19563,12-May-22,RT4,3,6.0,50.0,Presidential,Atliq Palace,Business,Bangalore,12-May-22,May 22,W 20,weekeday,
297,16560,12-May-22,RT4,3,7.0,42.86,Presidential,Atliq City,Business,Delhi,12-May-22,May 22,W 20,weekeday,
298,19558,12-May-22,RT4,3,7.0,42.86,Presidential,Atliq Grands,Luxury,Bangalore,12-May-22,May 22,W 20,weekeday,
299,17561,12-May-22,RT4,3,4.0,75.0,Presidential,Atliq Blu,Luxury,Mumbai,12-May-22,May 22,W 20,weekeday,
300,19563,13-May-22,RT3,15,29.0,51.72,Premium,Atliq Palace,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
301,16559,13-May-22,RT1,18,30.0,60.0,Standard,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
302,18560,13-May-22,RT1,18,30.0,60.0,Standard,Atliq City,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
303,19562,13-May-22,RT1,17,30.0,56.67,Standard,Atliq Bay,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
304,19563,13-May-22,RT1,18,30.0,60.0,Standard,Atliq Palace,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
305,17558,13-May-22,RT1,9,19.0,47.37,Standard,Atliq Grands,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
306,16558,13-May-22,RT1,12,19.0,63.16,Standard,Atliq Grands,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
307,17560,13-May-22,RT1,23,40.0,57.5,Standard,Atliq City,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
308,19558,13-May-22,RT1,17,40.0,42.5,Standard,Atliq Grands,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
309,19560,13-May-22,RT1,15,26.0,57.69,Standard,Atliq City,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
310,17561,13-May-22,RT1,17,26.0,65.38,Standard,Atliq Blu,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
311,16560,13-May-22,RT1,17,34.0,50.0,Standard,Atliq City,Business,Delhi,13-May-22,May 22,W 20,weekeday,
312,16561,13-May-22,RT1,14,18.0,77.78,Standard,Atliq Blu,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
313,16562,13-May-22,RT1,14,31.0,45.16,Standard,Atliq Bay,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
314,16563,13-May-22,RT1,26,41.0,63.41,Standard,Atliq Palace,Business,Delhi,13-May-22,May 22,W 20,weekeday,
315,17559,13-May-22,RT1,21,32.0,65.62,Standard,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
316,17562,13-May-22,RT1,9,20.0,45.0,Standard,Atliq Bay,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
317,17563,13-May-22,RT1,15,25.0,60.0,Standard,Atliq Palace,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
318,18558,13-May-22,RT1,7,15.0,46.67,Standard,Atliq Grands,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
319,18559,13-May-22,RT1,20,42.0,47.62,Standard,Atliq Exotica,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
320,18561,13-May-22,RT1,21,33.0,63.64,Standard,Atliq Blu,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
321,18562,13-May-22,RT1,22,38.0,57.89,Standard,Atliq Bay,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
322,18563,13-May-22,RT1,13,27.0,48.15,Standard,Atliq Palace,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
323,19559,13-May-22,RT1,12,24.0,50.0,Standard,Atliq Exotica,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
324,19561,13-May-22,RT1,17,36.0,47.22,Standard,Atliq Blu,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
325,17564,13-May-22,RT1,7,16.0,43.75,Standard,Atliq Seasons,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
326,19562,13-May-22,RT2,14,23.0,60.87,Elite,Atliq Bay,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
327,18563,13-May-22,RT2,15,29.0,51.72,Elite,Atliq Palace,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
328,17561,13-May-22,RT2,22,36.0,61.11,Elite,Atliq Blu,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
329,17558,13-May-22,RT2,27,50.0,54.0,Elite,Atliq Grands,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
330,16562,13-May-22,RT2,21,43.0,48.84,Elite,Atliq Bay,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
331,16561,13-May-22,RT2,15,24.0,62.5,Elite,Atliq Blu,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
332,16558,13-May-22,RT2,14,22.0,63.64,Elite,Atliq Grands,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
333,19560,13-May-22,RT2,20,38.0,52.63,Elite,Atliq City,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
334,16563,13-May-22,RT2,24,38.0,63.16,Elite,Atliq Palace,Business,Delhi,13-May-22,May 22,W 20,weekeday,
335,16559,13-May-22,RT2,22,41.0,53.66,Elite,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
336,19559,13-May-22,RT2,21,41.0,51.22,Elite,Atliq Exotica,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
337,19558,13-May-22,RT2,16,39.0,41.03,Elite,Atliq Grands,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
338,17559,13-May-22,RT2,22,39.0,56.41,Elite,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
339,16560,13-May-22,RT2,17,34.0,50.0,Elite,Atliq City,Business,Delhi,13-May-22,May 22,W 20,weekeday,
340,18562,13-May-22,RT2,19,34.0,55.88,Elite,Atliq Bay,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
341,18559,13-May-22,RT2,20,44.0,45.45,Elite,Atliq Exotica,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
342,17563,13-May-22,RT2,28,44.0,63.64,Elite,Atliq Palace,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
343,17562,13-May-22,RT2,15,30.0,50.0,Elite,Atliq Bay,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
344,18558,13-May-22,RT2,15,30.0,50.0,Elite,Atliq Grands,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
345,17564,13-May-22,RT2,17,40.0,42.5,Elite,Atliq Seasons,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
346,18561,13-May-22,RT2,28,40.0,70.0,Elite,Atliq Blu,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
347,18560,13-May-22,RT2,23,40.0,57.5,Elite,Atliq City,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
348,17560,13-May-22,RT2,22,45.0,48.89,Elite,Atliq City,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
349,19561,13-May-22,RT2,23,45.0,51.11,Elite,Atliq Blu,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
350,19563,13-May-22,RT2,26,45.0,57.78,Elite,Atliq Palace,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
351,19562,13-May-22,RT3,19,29.0,65.52,Premium,Atliq Bay,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
352,19561,13-May-22,RT3,17,29.0,58.62,Premium,Atliq Blu,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
353,18562,13-May-22,RT3,19,29.0,65.52,Premium,Atliq Bay,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
354,17558,13-May-22,RT3,15,27.0,55.56,Premium,Atliq Grands,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
355,17562,13-May-22,RT3,12,27.0,44.44,Premium,Atliq Bay,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
356,19559,13-May-22,RT3,14,27.0,51.85,Premium,Atliq Exotica,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
357,16559,13-May-22,RT3,19,32.0,59.38,Premium,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
358,16558,13-May-22,RT3,5,8.0,62.5,Premium,Atliq Grands,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
359,18561,13-May-22,RT3,15,25.0,60.0,Premium,Atliq Blu,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
360,16562,13-May-22,RT3,8,18.0,44.44,Premium,Atliq Bay,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
361,19558,13-May-22,RT3,8,21.0,38.1,Premium,Atliq Grands,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
362,17560,13-May-22,RT3,13,25.0,52.0,Premium,Atliq City,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
363,16561,13-May-22,RT3,14,21.0,66.67,Premium,Atliq Blu,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
364,18560,13-May-22,RT3,14,24.0,58.33,Premium,Atliq City,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
365,17559,13-May-22,RT3,9,16.0,56.25,Premium,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
366,17563,13-May-22,RT3,9,16.0,56.25,Premium,Atliq Palace,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
367,18559,13-May-22,RT3,9,23.0,39.13,Premium,Atliq Exotica,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
368,18563,13-May-22,RT3,10,23.0,43.48,Premium,Atliq Palace,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
369,17561,13-May-22,RT3,12,19.0,63.16,Premium,Atliq Blu,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
370,18558,13-May-22,RT3,12,26.0,46.15,Premium,Atliq Grands,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
371,19560,13-May-22,RT3,12,19.0,63.16,Premium,Atliq City,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
372,16560,13-May-22,RT3,11,20.0,55.0,Premium,Atliq City,Business,Delhi,13-May-22,May 22,W 20,weekeday,
373,16563,13-May-22,RT3,11,20.0,55.0,Premium,Atliq Palace,Business,Delhi,13-May-22,May 22,W 20,weekeday,
374,17564,13-May-22,RT3,11,24.0,45.83,Premium,Atliq Seasons,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
375,19559,13-May-22,RT4,2,3.0,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
376,16558,13-May-22,RT4,2,3.0,66.67,Presidential,Atliq Grands,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
377,16560,13-May-22,RT4,4,7.0,57.14,Presidential,Atliq City,Business,Delhi,13-May-22,May 22,W 20,weekeday,
378,16561,13-May-22,RT4,5,10.0,50.0,Presidential,Atliq Blu,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
379,17560,13-May-22,RT4,6,13.0,46.15,Presidential,Atliq City,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
380,18561,13-May-22,RT4,6,9.0,66.67,Presidential,Atliq Blu,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
381,17564,13-May-22,RT4,7,17.0,41.18,Presidential,Atliq Seasons,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
382,18560,13-May-22,RT4,10,15.0,66.67,Presidential,Atliq City,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
383,19560,13-May-22,RT4,10,16.0,62.5,Presidential,Atliq City,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
384,18559,13-May-22,RT4,9,19.0,47.37,Presidential,Atliq Exotica,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
385,17563,13-May-22,RT4,12,19.0,63.16,Presidential,Atliq Palace,Business,Mumbai,13-May-22,May 22,W 20,weekeday,
386,19562,13-May-22,RT4,8,14.0,57.14,Presidential,Atliq Bay,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
387,17559,13-May-22,RT4,9,14.0,64.29,Presidential,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
388,18558,13-May-22,RT4,11,20.0,55.0,Presidential,Atliq Grands,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
389,18562,13-May-22,RT4,14,20.0,70.0,Presidential,Atliq Bay,Luxury,Hyderabad,13-May-22,May 22,W 20,weekeday,
390,18563,13-May-22,RT4,10,18.0,55.56,Presidential,Atliq Palace,Business,Hyderabad,13-May-22,May 22,W 20,weekeday,
391,16563,13-May-22,RT4,12,18.0,66.67,Presidential,Atliq Palace,Business,Delhi,13-May-22,May 22,W 20,weekeday,
392,16559,13-May-22,RT4,11,18.0,61.11,Presidential,Atliq Exotica,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
393,16562,13-May-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Delhi,13-May-22,May 22,W 20,weekeday,
394,17558,13-May-22,RT4,3,6.0,50.0,Presidential,Atliq Grands,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
395,17562,13-May-22,RT4,3,6.0,50.0,Presidential,Atliq Bay,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
396,19563,13-May-22,RT4,3,6.0,50.0,Presidential,Atliq Palace,Business,Bangalore,13-May-22,May 22,W 20,weekeday,
397,19558,13-May-22,RT4,3,7.0,42.86,Presidential,Atliq Grands,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
398,19561,13-May-22,RT4,3,7.0,42.86,Presidential,Atliq Blu,Luxury,Bangalore,13-May-22,May 22,W 20,weekeday,
399,17561,13-May-22,RT4,3,4.0,75.0,Presidential,Atliq Blu,Luxury,Mumbai,13-May-22,May 22,W 20,weekeday,
400,19563,14-May-22,RT3,22,29.0,75.86,Premium,Atliq Palace,Business,Bangalore,14-May-22,May 22,W 20,weekend,
401,18560,14-May-22,RT1,26,30.0,86.67,Standard,Atliq City,Business,Hyderabad,14-May-22,May 22,W 20,weekend,
402,19562,14-May-22,RT1,28,30.0,93.33,Standard,Atliq Bay,Luxury,Bangalore,14-May-22,May 22,W 20,weekend,
403,19563,14-May-22,RT1,22,30.0,73.33,Standard,Atliq Palace,Business,Bangalore,14-May-22,May 22,W 20,weekend,
404,17558,14-May-22,RT1,14,19.0,73.68,Standard,Atliq Grands,Luxury,Mumbai,14-May-22,May 22,W 20,weekend,
405,16558,14-May-22,RT1,18,19.0,94.74,Standard,Atliq Grands,Luxury,Delhi,14-May-22,May 22,W 20,weekend,
406,17560,14-May-22,RT1,30,40.0,75.0,Standard,Atliq City,Business,Mumbai,14-May-22,May 22,W 20,weekend,
407,19558,14-May-22,RT1,22,40.0,55.0,Standard,Atliq Grands,Luxury,Bangalore,14-May-22,May 22,W 20,weekend,
408,19560,14-May-22,RT1,23,26.0,88.46,Standard,Atliq City,Business,Bangalore,14-May-22,May 22,W 20,weekend,
409,17561,14-May-22,RT1,22,26.0,84.62,Standard,Atliq Blu,Luxury,Mumbai,14-May-22,May 22,W 20,weekend,
410,16560,14-May-22,RT1,26,34.0,76.47,Standard,Atliq City,Business,Delhi,14-May-22,May 22,W 20,weekend,
411,16561,14-May-22,RT1,16,18.0,88.89,Standard,Atliq Blu,Luxury,Delhi,14-May-22,May 22,W 20,weekend,
